,Id,Año,Mes,Día,Fecha ,Vehiculo victima,Sexo,Edad victima,Gravedad,Rango_etario
72,LC-2019-0005979,2019,1,3,2019-01-03,sd,Varon,26,SD, Entre 21- 40
73,LC-2019-0654194,2019,10,19,2019-10-19,sd,Varon,32,SD, Entre 21- 40
74,LC-2019-0006068,2019,1,4,2019-01-04,sd,Mujer,20,SD, Entre 21- 40
75,LC-2019-0006306,2019,1,4,2019-01-04,sd,Varon,0,SD,Menos de 20
76,LC-2019-0006547,2019,1,4,2019-01-04,sd,Varon,38,SD, Entre 21- 40
77,LC-2019-0006638,2019,1,4,2019-01-04,sd,Varon,37,SD, Entre 21- 40
78,LC-2019-0006638,2019,1,4,2019-01-04,sd,Varon,37,SD, Entre 21- 40
79,LC-2019-0006659,2019,1,4,2019-01-04,sd,Varon,48,SD,Entre 41-60
80,LC-2019-0006789,2019,1,4,2019-01-04,sd,Mujer,5,SD,Menos de 20
81,LC-2019-0006837,2019,1,4,2019-01-04,sd,Mujer,0,SD,Menos de 20
82,LC-2019-0006857,2019,1,4,2019-01-04,sd,Mujer,0,SD,Menos de 20
83,LC-2019-0007002,2019,1,4,2019-01-04,sd,Varon,0,SD,Menos de 20
84,LC-2019-0007021,2019,1,4,2019-01-04,sd,Varon,34,SD, Entre 21- 40
85,LC-2019-0007294,2019,1,4,2019-01-04,sd,Varon,39,SD, Entre 21- 40
86,LC-2019-0007336,2019,1,4,2019-01-04,sd,Varon,0,SD,Menos de 20
87,LC-2019-0007536,2019,1,4,2019-01-04,sd,Mujer,28,SD, Entre 21- 40
88,LC-2019-0007634,2019,1,4,2019-01-04,sd,Varon,0,SD,Menos de 20
89,LC-2019-0007660,2019,1,4,2019-01-04,sd,Varon,23,SD, Entre 21- 40
90,LC-2019-0007701,2019,1,4,2019-01-04,sd,Varon,34,SD, Entre 21- 40
91,LC-2019-0007778,2019,1,4,2019-01-04,sd,Mujer,56,SD,Entre 41-60
92,LC-2019-0008077,2019,1,4,2019-01-04,sd,Mujer,44,SD,Entre 41-60
93,LC-2019-0008227,2019,1,4,2019-01-04,sd,Mujer,26,SD, Entre 21- 40
94,LC-2019-0008238,2019,1,4,2019-01-04,sd,Mujer,69,SD,Entre 61-80
95,LC-2019-0008238,2019,1,4,2019-01-04,sd,Mujer,69,SD,Entre 61-80
96,LC-2019-0008283,2019,1,4,2019-01-04,sd,Varon,26,SD, Entre 21- 40
97,LC-2019-0008283,2019,1,4,2019-01-04,sd,Mujer,26,SD, Entre 21- 40
98,LC-2019-0008314,2019,1,4,2019-01-04,sd,Mujer,55,SD,Entre 41-60
99,LC-2019-0008367,2019,1,4,2019-01-04,sd,Varon,46,SD,Entre 41-60
100,LC-2019-0008388,2019,1,4,2019-01-04,sd,Mujer,0,SD,Menos de 20
101,LC-2019-0008388,2019,1,4,2019-01-04,sd,Mujer,0,SD,Menos de 20
102,LC-2019-0008388,2019,1,4,2019-01-04,sd,Mujer,34,SD, Entre 21- 40
103,LC-2019-0008467,2019,1,4,2019-01-04,sd,Varon,29,SD, Entre 21- 40
104,LC-2019-0008493,2019,1,4,2019-01-04,sd,Mujer,34,SD, Entre 21- 40
105,LC-2019-0008496,2019,1,4,2019-01-04,sd,Varon,0,SD,Menos de 20
106,LC-2019-0008565,2019,1,4,2019-01-04,sd,Varon,34,SD, Entre 21- 40
107,LC-2019-0008566,2019,1,4,2019-01-04,sd,Varon,26,SD, Entre 21- 40
108,LC-2019-0011897,2019,1,4,2019-01-04,sd,Mujer,38,SD, Entre 21- 40
109,LC-2019-0017883,2019,1,4,2019-01-04,sd,Varon,53,SD,Entre 41-60
110,LC-2019-0020135,2019,1,4,2019-01-04,sd,Varon,23,SD, Entre 21- 40
111,LC-2019-0020930,2019,1,4,2019-01-04,sd,Varon,28,SD, Entre 21- 40
112,LC-2019-0267364,2019,1,4,2019-01-04,sd,Varon,41,SD,Entre 41-60
113,LC-2019-0314341,2019,5,20,2019-05-20,sd,Varon,56,SD,Entre 41-60
114,LC-2019-0008603,2019,1,5,2019-01-05,sd,Varon,43,SD,Entre 41-60
115,LC-2019-0008860,2019,1,5,2019-01-05,sd,Varon,67,SD,Entre 61-80
116,LC-2019-0008860,2019,1,5,2019-01-05,sd,Varon,67,SD,Entre 61-80
117,LC-2019-0008860,2019,1,5,2019-01-05,sd,Varon,40,SD,Entre 41-60
118,LC-2019-0008916,2019,1,5,2019-01-05,sd,Varon,33,SD, Entre 21- 40
119,LC-2019-0008924,2019,1,5,2019-01-05,sd,Varon,0,SD,Menos de 20
120,LC-2019-0008974,2019,1,5,2019-01-05,sd,Mujer,29,SD, Entre 21- 40
121,LC-2019-0009068,2019,1,5,2019-01-05,sd,Varon,54,SD,Entre 41-60
122,LC-2019-0009123,2019,1,5,2019-01-05,sd,Varon,51,SD,Entre 41-60
123,LC-2019-0009194,2019,1,5,2019-01-05,sd,Varon,33,SD, Entre 21- 40
124,LC-2019-0009305,2019,1,5,2019-01-05,sd,Varon,42,SD,Entre 41-60
125,LC-2019-0009312,2019,1,5,2019-01-05,sd,Mujer,74,SD,Entre 61-80
126,LC-2019-0009325,2019,1,5,2019-01-05,sd,Varon,70,SD,Entre 61-80
127,LC-2019-0009392,2019,1,5,2019-01-05,sd,Mujer,40,SD,Entre 41-60
128,LC-2019-0009580,2019,1,5,2019-01-05,sd,Mujer,6,SD,Menos de 20
129,LC-2019-0009722,2019,1,5,2019-01-05,sd,Mujer,30,SD, Entre 21- 40
130,LC-2019-0025772,2019,1,13,2019-01-13,sd,Varon,0,SD,Menos de 20
131,LC-2019-0010031,2019,1,5,2019-01-05,sd,Varon,28,SD, Entre 21- 40
132,LC-2019-0010621,2019,1,5,2019-01-05,sd,Mujer,12,SD,Menos de 20
133,LC-2019-0012840,2019,1,5,2019-01-05,sd,Mujer,83,SD,Más de 80
134,LC-2019-0052387,2019,1,5,2019-01-05,sd,Varon,27,SD, Entre 21- 40
135,LC-2019-0010050,2019,1,6,2019-01-06,sd,Varon,24,SD, Entre 21- 40
136,LC-2019-0010105,2019,1,6,2019-01-06,sd,Varon,27,SD, Entre 21- 40
137,LC-2019-0010145,2019,1,6,2019-01-06,sd,Mujer,35,SD, Entre 21- 40
138,LC-2019-0010228,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
139,LC-2019-0010301,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
140,LC-2019-0010436,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
141,LC-2019-0010436,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
142,LC-2019-0010649,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
143,LC-2019-0010661,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
144,LC-2019-0010730,2019,1,6,2019-01-06,sd,Mujer,12,SD,Menos de 20
145,LC-2019-0010814,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
146,LC-2019-0010884,2019,1,6,2019-01-06,sd,Varon,12,SD,Menos de 20
147,LC-2019-0010884,2019,1,6,2019-01-06,sd,Mujer,12,SD,Menos de 20
148,LC-2019-0010983,2019,1,6,2019-01-06,sd,Mujer,44,SD,Entre 41-60
149,LC-2019-0010983,2019,1,6,2019-01-06,sd,Mujer,44,SD,Entre 41-60
150,LC-2019-0011004,2019,1,7,2019-01-07,sd,Varon,70,SD,Entre 61-80
151,LC-2019-0011053,2019,1,7,2019-01-07,sd,Varon,29,SD, Entre 21- 40
152,LC-2019-0011092,2019,1,7,2019-01-07,sd,Varon,64,SD,Entre 61-80
153,LC-2019-0011335,2019,1,7,2019-01-07,sd,Varon,27,SD, Entre 21- 40
154,LC-2019-0011431,2019,1,7,2019-01-07,sd,Varon,68,SD,Entre 61-80
155,LC-2019-0153972,2019,3,13,2019-03-13,sd,Varon,49,SD,Entre 41-60
156,LC-2019-0011575,2019,1,7,2019-01-07,sd,Varon,21,SD, Entre 21- 40
157,LC-2019-0153972,2019,3,13,2019-03-13,sd,Varon,0,SD,Menos de 20
158,LC-2019-0011908,2019,1,7,2019-01-07,sd,Varon,15,SD,Menos de 20
159,LC-2019-0012172,2019,1,7,2019-01-07,sd,Varon,22,SD, Entre 21- 40
160,LC-2019-0012293,2019,1,7,2019-01-07,sd,Varon,22,SD, Entre 21- 40
161,LC-2019-0012508,2019,1,7,2019-01-07,sd,Varon,22,SD, Entre 21- 40
162,LC-2019-0012578,2019,1,7,2019-01-07,sd,Mujer,74,SD,Entre 61-80
163,LC-2019-0012580,2019,1,7,2019-01-07,sd,Varon,38,SD, Entre 21- 40
164,LC-2019-0012638,2019,1,7,2019-01-07,sd,Varon,34,SD, Entre 21- 40
165,LC-2019-0082237,2019,2,8,2019-02-08,sd,Varon,31,SD, Entre 21- 40
166,LC-2019-0012823,2019,1,7,2019-01-07,sd,Varon,19,SD,Menos de 20
167,LC-2019-0013193,2019,1,7,2019-01-07,sd,Varon,27,SD, Entre 21- 40
168,LC-2019-0013235,2019,1,7,2019-01-07,sd,Varon,45,SD,Entre 41-60
169,LC-2019-0463737,2019,7,26,2019-07-26,sd,Varon,30,SD, Entre 21- 40
170,LC-2019-0013370,2019,1,7,2019-01-07,sd,Varon,30,SD, Entre 21- 40
171,LC-2019-0013412,2019,1,7,2019-01-07,sd,Mujer,9,SD,Menos de 20
172,LC-2019-0013412,2019,1,7,2019-01-07,sd,Varon,9,SD,Menos de 20
173,LC-2019-0013440,2019,1,7,2019-01-07,sd,Mujer,49,SD,Entre 41-60
174,LC-2019-0013452,2019,1,7,2019-01-07,sd,Varon,39,SD, Entre 21- 40
175,LC-2019-0013589,2019,1,7,2019-01-07,sd,Varon,75,SD,Entre 61-80
176,LC-2019-0013652,2019,1,7,2019-01-07,sd,Mujer,35,SD, Entre 21- 40
177,LC-2019-0013652,2019,1,7,2019-01-07,sd,Mujer,35,SD, Entre 21- 40
178,LC-2019-0013652,2019,1,7,2019-01-07,sd,Mujer,2,SD,Menos de 20
179,LC-2019-0013652,2019,1,7,2019-01-07,sd,Varon,26,SD, Entre 21- 40
180,LC-2019-0013857,2019,1,7,2019-01-07,sd,Varon,13,SD,Menos de 20
181,LC-2019-0013857,2019,1,7,2019-01-07,sd,Mujer,13,SD,Menos de 20
182,LC-2019-0015962,2019,1,7,2019-01-07,sd,Varon,6,SD,Menos de 20
183,LC-2019-0021745,2019,1,7,2019-01-07,sd,Varon,75,SD,Entre 61-80
184,LC-2019-0013801,2019,1,8,2019-01-08,sd,Varon,39,SD, Entre 21- 40
185,LC-2019-0013840,2019,1,8,2019-01-08,sd,Varon,22,SD, Entre 21- 40
186,LC-2019-0013850,2019,1,8,2019-01-08,sd,Mujer,29,SD, Entre 21- 40
187,LC-2019-0014140,2019,1,8,2019-01-08,sd,Varon,9,SD,Menos de 20
188,LC-2019-0014220,2019,1,8,2019-01-08,sd,Varon,32,SD, Entre 21- 40
189,LC-2019-0014314,2019,1,8,2019-01-08,sd,Varon,42,SD,Entre 41-60
190,LC-2019-0014442,2019,1,8,2019-01-08,sd,Varon,83,SD,Más de 80
191,LC-2019-0014448,2019,1,8,2019-01-08,sd,Varon,62,SD,Entre 61-80
192,LC-2019-0014503,2019,1,8,2019-01-08,sd,Varon,62,SD,Entre 61-80
193,LC-2019-0014534,2019,1,8,2019-01-08,sd,SD,18,SD,Menos de 20
194,LC-2019-0014580,2019,1,8,2019-01-08,sd,Varon,18,SD,Menos de 20
195,LC-2019-0014644,2019,1,8,2019-01-08,sd,Varon,29,SD, Entre 21- 40
196,LC-2019-0014644,2019,1,8,2019-01-08,sd,Varon,29,SD, Entre 21- 40
197,LC-2019-0014787,2019,1,8,2019-01-08,sd,Mujer,30,SD, Entre 21- 40
198,LC-2019-0014790,2019,1,8,2019-01-08,sd,Varon,30,SD, Entre 21- 40
199,LC-2019-0014956,2019,1,8,2019-01-08,sd,Varon,32,SD, Entre 21- 40
200,LC-2019-0015085,2019,1,8,2019-01-08,sd,Varon,41,SD,Entre 41-60
201,LC-2019-0015193,2019,1,8,2019-01-08,sd,Varon,64,SD,Entre 61-80
202,LC-2019-0015241,2019,1,8,2019-01-08,sd,Mujer,64,SD,Entre 61-80
203,LC-2019-0015361,2019,1,8,2019-01-08,sd,Varon,33,SD, Entre 21- 40
204,LC-2019-0015585,2019,1,8,2019-01-08,sd,Varon,31,SD, Entre 21- 40
205,LC-2019-0015614,2019,1,8,2019-01-08,sd,Mujer,31,SD, Entre 21- 40
206,LC-2019-0006068,2019,1,4,2019-01-04,sd,Varon,20,SD, Entre 21- 40
207,LC-2019-0015700,2019,1,8,2019-01-08,sd,Varon,34,SD, Entre 21- 40
208,LC-2019-0015822,2019,1,8,2019-01-08,sd,Varon,5,SD,Menos de 20
209,LC-2019-0015879,2019,1,8,2019-01-08,sd,SD,6,SD,Menos de 20
210,LC-2019-0016012,2019,1,8,2019-01-08,sd,Mujer,17,SD,Menos de 20
211,LC-2019-0016105,2019,1,8,2019-01-08,sd,Varon,40,SD,Entre 41-60
212,LC-2019-0016278,2019,1,8,2019-01-08,sd,Varon,40,SD,Entre 41-60
213,LC-2019-0016388,2019,1,9,2019-01-09,sd,Varon,0,SD,Menos de 20
214,LC-2019-0016388,2019,1,9,2019-01-09,sd,Mujer,0,SD,Menos de 20
215,LC-2019-0016581,2019,1,9,2019-01-09,sd,Varon,58,SD,Entre 41-60
216,LC-2019-0016613,2019,1,9,2019-01-09,sd,Varon,42,SD,Entre 41-60
217,LC-2019-0017068,2019,1,9,2019-01-09,sd,Varon,58,SD,Entre 41-60
218,LC-2019-0017068,2019,1,9,2019-01-09,sd,Mujer,58,SD,Entre 41-60
219,LC-2019-0017068,2019,1,9,2019-01-09,sd,Mujer,43,SD,Entre 41-60
220,LC-2019-0017068,2019,1,9,2019-01-09,sd,Mujer,24,SD, Entre 21- 40
221,LC-2019-0017182,2019,1,9,2019-01-09,sd,Varon,33,SD, Entre 21- 40
222,LC-2019-0017186,2019,1,9,2019-01-09,sd,Varon,24,SD, Entre 21- 40
223,LC-2019-0017460,2019,1,9,2019-01-09,sd,Varon,35,SD, Entre 21- 40
224,LC-2019-0017504,2019,1,9,2019-01-09,sd,Varon,0,SD,Menos de 20
225,LC-2019-0017514,2019,1,9,2019-01-09,sd,Varon,70,SD,Entre 61-80
226,LC-2019-0017514,2019,1,9,2019-01-09,sd,Varon,70,SD,Entre 61-80
227,LC-2019-0017561,2019,1,9,2019-01-09,sd,Varon,38,SD, Entre 21- 40
228,LC-2019-0018006,2019,1,9,2019-01-09,sd,Varon,24,SD, Entre 21- 40
229,LC-2019-0018207,2019,1,9,2019-01-09,sd,Mujer,33,SD, Entre 21- 40
230,LC-2019-0018425,2019,1,9,2019-01-09,sd,Varon,38,SD, Entre 21- 40
231,LC-2019-0018474,2019,1,9,2019-01-09,sd,Varon,58,SD,Entre 41-60
232,LC-2019-0018500,2019,1,9,2019-01-09,sd,Varon,34,SD, Entre 21- 40
233,LC-2019-0018518,2019,1,9,2019-01-09,sd,Varon,41,SD,Entre 41-60
234,LC-2019-0018592,2019,1,9,2019-01-09,sd,Mujer,0,SD,Menos de 20
235,LC-2019-0018630,2019,1,9,2019-01-09,sd,Mujer,0,SD,Menos de 20
236,LC-2019-0018751,2019,1,9,2019-01-09,sd,Varon,43,SD,Entre 41-60
237,LC-2019-0021352,2019,1,9,2019-01-09,sd,Varon,18,SD,Menos de 20
238,LC-2019-0022439,2019,1,9,2019-01-09,sd,Varon,40,SD,Entre 41-60
239,LC-2019-0030754,2019,1,9,2019-01-09,sd,Varon,31,SD, Entre 21- 40
240,LC-2019-0031883,2019,1,9,2019-01-09,sd,Mujer,55,SD,Entre 41-60
241,LC-2019-0018873,2019,1,10,2019-01-10,sd,Varon,49,SD,Entre 41-60
242,LC-2019-0019243,2019,1,10,2019-01-10,sd,Varon,29,SD, Entre 21- 40
243,LC-2019-0020257,2019,1,10,2019-01-10,sd,Mujer,42,SD,Entre 41-60
244,LC-2019-0020260,2019,1,10,2019-01-10,sd,Varon,26,SD, Entre 21- 40
245,LC-2019-0020420,2019,1,10,2019-01-10,sd,SD,0,SD,Menos de 20
246,LC-2019-0020451,2019,1,10,2019-01-10,sd,Varon,54,SD,Entre 41-60
247,LC-2019-0020496,2019,1,10,2019-01-10,sd,Mujer,62,SD,Entre 61-80
248,LC-2019-0020569,2019,1,10,2019-01-10,sd,Varon,24,SD, Entre 21- 40
249,LC-2019-0020951,2019,1,10,2019-01-10,sd,Varon,12,SD,Menos de 20
