Id,Fecha,Aaa,Mes_x,Día_x,Día semana,Hora,Num víctimas,Participantes,Acusado,Victima,Sexo,Edad victima,Rango etario,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Xy (caba),Coordenada x,Coordenada y,Pos x,Pos y
LC-2019-0131143,1900-01-01,2019,3,1,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131148,1900-01-01,2019,3,1,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131187,1900-01-01,2019,3,1,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0131189,1900-01-01,2019,3,1,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0131202,1900-01-01,2019,3,1,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131217,1900-01-01,2019,3,1,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131226,1900-01-01,2019,3,1,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131276,1900-01-01,2019,3,1,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0131315,1900-01-01,2019,3,1,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0131877,1900-01-01,2019,3,1,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0142202,1900-01-01,2019,3,1,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0175853,1900-01-01,2019,3,1,,,,,,,Mujer,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131466,1900-01-01,2019,3,2,,,,,,,Mujer,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131484,1900-01-01,2019,3,2,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0131679,1900-01-01,2019,3,2,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0131725,1900-01-01,2019,3,2,,,,,,,Varon,53,Entre 41-60,,,,,,,,,,,,
LC-2019-0131805,1900-01-01,2019,3,2,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0132130,1900-01-01,2019,3,2,,,,,,,Varon,61,Entre 61-80,,,,,,,,,,,,
LC-2019-0132190,1900-01-01,2019,3,2,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0132449,1900-01-01,2019,3,2,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0132584,1900-01-01,2019,3,2,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0132702,1900-01-01,2019,3,2,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2019-0132796,1900-01-01,2019,3,2,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0132796,1900-01-01,2019,3,2,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0132835,1900-01-01,2019,3,2,,,,,,,Mujer,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0132857,1900-01-01,2019,3,2,,,,,,,Varon,65,Entre 61-80,,,,,,,,,,,,
LC-2019-0132860,1900-01-01,2019,3,2,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0132882,1900-01-01,2019,3,2,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143212,1900-01-01,2019,3,2,,,,,,,Mujer,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0143212,1900-01-01,2019,3,2,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0132914,1900-01-01,2019,3,3,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133096,1900-01-01,2019,3,3,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133116,1900-01-01,2019,3,3,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133116,1900-01-01,2019,3,3,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133227,1900-01-01,2019,3,3,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0133232,1900-01-01,2019,3,3,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133232,1900-01-01,2019,3,3,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133232,1900-01-01,2019,3,3,,,,,,,Varon,52,Entre 41-60,,,,,,,,,,,,
LC-2019-0133232,1900-01-01,2019,3,3,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2019-0133232,1900-01-01,2019,3,3,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133261,1900-01-01,2019,3,3,,,,,,,Varon,72,Entre 61-80,,,,,,,,,,,,
LC-2019-0133269,1900-01-01,2019,3,3,,,,,,,Mujer,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133369,1900-01-01,2019,3,3,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0133403,1900-01-01,2019,3,3,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133489,1900-01-01,2019,3,3,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0512623,1900-01-01,2019,8,16,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133596,1900-01-01,2019,3,3,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133607,1900-01-01,2019,3,3,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133650,1900-01-01,2019,3,3,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0133933,1900-01-01,2019,3,3,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0134009,1900-01-01,2019,3,3,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0153536,1900-01-01,2019,3,3,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0134003,1900-01-01,2019,3,4,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0134030,1900-01-01,2019,3,4,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0134030,1900-01-01,2019,3,4,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0134183,1900-01-01,2019,3,4,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0134183,1900-01-01,2019,3,4,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0134215,1900-01-01,2019,3,4,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0134594,1900-01-01,2019,3,4,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0134771,1900-01-01,2019,3,4,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0135021,1900-01-01,2019,3,4,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0135025,1900-01-01,2019,3,4,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0135489,1900-01-01,2019,3,4,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0148854,1900-01-01,2019,3,4,,,,,,,Varon,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0207325,1900-01-01,2019,3,4,,,,,,,varon,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0135124,1900-01-01,2019,3,5,,,,,,,Mujer,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0135534,1900-01-01,2019,3,5,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2019-0135749,1900-01-01,2019,3,5,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0135818,1900-01-01,2019,3,5,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2019-0135879,1900-01-01,2019,3,5,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0135887,1900-01-01,2019,3,5,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0136152,1900-01-01,2019,3,5,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2019-0136152,1900-01-01,2019,3,5,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2019-0136165,1900-01-01,2019,3,5,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0136250,1900-01-01,2019,3,5,,,,,,,Mujer,8,Menos de 20,,,,,,,,,,,,
LC-2019-0136459,1900-01-01,2019,3,5,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0136459,1900-01-01,2019,3,5,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0136459,1900-01-01,2019,3,5,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0136486,1900-01-01,2019,3,6,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0136673,1900-01-01,2019,3,6,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0136958,1900-01-01,2019,3,6,,,,,,,Mujer,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0136966,1900-01-01,2019,3,6,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0137163,1900-01-01,2019,3,6,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0137413,1900-01-01,2019,3,6,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2019-0137527,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0137661,1900-01-01,2019,3,6,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0137677,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0137685,1900-01-01,2019,3,6,,,,,,,Varon,56,Entre 41-60,,,,,,,,,,,,
LC-2019-0137755,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0137883,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0138076,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0138120,1900-01-01,2019,3,6,,,,,,,Mujer,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138168,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0138220,1900-01-01,2019,3,6,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138229,1900-01-01,2019,3,6,,,,,,,Mujer,52,Entre 41-60,,,,,,,,,,,,
LC-2019-0138274,1900-01-01,2019,3,6,,,,,,,Varon,48,Entre 41-60,,,,,,,,,,,,
LC-2019-0138329,1900-01-01,2019,3,6,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138562,1900-01-01,2019,3,6,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138572,1900-01-01,2019,3,6,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138572,1900-01-01,2019,3,6,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138577,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0138580,1900-01-01,2019,3,6,,,,,,,Mujer,57,Entre 41-60,,,,,,,,,,,,
LC-2019-0138580,1900-01-01,2019,3,6,,,,,,,Mujer,57,Entre 41-60,,,,,,,,,,,,
LC-2019-0138765,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0138800,1900-01-01,2019,3,6,,,,,,,Mujer,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138800,1900-01-01,2019,3,6,,,,,,,Mujer,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138800,1900-01-01,2019,3,6,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138800,1900-01-01,2019,3,6,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0138934,1900-01-01,2019,3,6,,,,,,,Varon,69,Entre 61-80,,,,,,,,,,,,
LC-2019-0139009,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139105,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139105,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139118,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139156,1900-01-01,2019,3,6,,,,,,,Mujer,78,Entre 61-80,,,,,,,,,,,,
LC-2019-0139186,1900-01-01,2019,3,6,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0139211,1900-01-01,2019,3,6,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0139252,1900-01-01,2019,3,6,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139260,1900-01-01,2019,3,6,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0139260,1900-01-01,2019,3,6,,,,,,,Mujer,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0139261,1900-01-01,2019,3,6,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139281,1900-01-01,2019,3,6,,,,,,,Varon,69,Entre 61-80,,,,,,,,,,,,
LC-2019-0139302,1900-01-01,2019,3,6,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2019-0139326,1900-01-01,2019,3,6,,,,,,,Mujer,53,Entre 41-60,,,,,,,,,,,,
LC-2019-0139345,1900-01-01,2019,3,6,,,,,,,Mujer,61,Entre 61-80,,,,,,,,,,,,
LC-2019-0139351,1900-01-01,2019,3,6,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141095,1900-01-01,2019,3,6,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145449,1900-01-01,2019,3,6,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0168247,1900-01-01,2019,3,6,,,,,,,Mujer,64,Entre 61-80,,,,,,,,,,,,
LC-2019-0187774,1900-01-01,2019,3,6,,,,,,,Varon,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0139429,1900-01-01,2019,3,7,,,,,,,Varon,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0139517,1900-01-01,2019,3,7,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0139614,1900-01-01,2019,3,7,,,,,,,Varon,18,Menos de 20,,,,,,,,,,,,
LC-2019-0139614,1900-01-01,2019,3,7,,,,,,,Mujer,18,Menos de 20,,,,,,,,,,,,
LC-2019-0139924,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0139980,1900-01-01,2019,3,7,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140149,1900-01-01,2019,3,7,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140160,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0140160,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0140213,1900-01-01,2019,3,7,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140213,1900-01-01,2019,3,7,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140213,1900-01-01,2019,3,7,,,,,,,Varon,63,Entre 61-80,,,,,,,,,,,,
LC-2019-0140307,1900-01-01,2019,3,7,,,,,,,Mujer,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140370,1900-01-01,2019,3,7,,,,,,,Varon,63,Entre 61-80,,,,,,,,,,,,
LC-2019-0140411,1900-01-01,2019,3,7,,,,,,,Varon,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0140664,1900-01-01,2019,3,7,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0140706,1900-01-01,2019,3,7,,,,,,,Mujer,63,Entre 61-80,,,,,,,,,,,,
LC-2019-0140799,1900-01-01,2019,3,7,,,,,,,Mujer,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0140815,1900-01-01,2019,3,7,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141183,1900-01-01,2019,3,7,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141320,1900-01-01,2019,3,7,,,,,,,Varon,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0141337,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0141500,1900-01-01,2019,3,7,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0179730,1900-01-01,2019,3,23,,,,,,,Varon,48,Entre 41-60,,,,,,,,,,,,
LC-2019-0141593,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0141686,1900-01-01,2019,3,7,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0141693,1900-01-01,2019,3,7,,,,,,,Mujer,63,Entre 61-80,,,,,,,,,,,,
LC-2019-0141730,1900-01-01,2019,3,7,,,,,,,Mujer,44,Entre 41-60,,,,,,,,,,,,
LC-2019-0141756,1900-01-01,2019,3,7,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141757,1900-01-01,2019,3,7,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141767,1900-01-01,2019,3,7,,,,,,,Mujer,56,Entre 41-60,,,,,,,,,,,,
LC-2019-0050175,1900-01-01,2019,1,24,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144158,1900-01-01,2019,3,7,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145496,1900-01-01,2019,3,7,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0147174,1900-01-01,2019,3,7,,,,,,,Mujer,78,Entre 61-80,,,,,,,,,,,,
LC-2019-0148022,1900-01-01,2019,3,7,,,,,,,Varon,13,Menos de 20,,,,,,,,,,,,
LC-2019-0162813,1900-01-01,2019,3,7,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0186393,1900-01-01,2019,3,7,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0206322,1900-01-01,2019,3,7,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0141866,1900-01-01,2019,3,8,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0141875,1900-01-01,2019,3,8,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0142490,1900-01-01,2019,3,8,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0142577,1900-01-01,2019,3,8,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0142647,1900-01-01,2019,3,8,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0142799,1900-01-01,2019,3,8,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0143038,1900-01-01,2019,3,8,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143599,1900-01-01,2019,3,8,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143682,1900-01-01,2019,3,8,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143755,1900-01-01,2019,3,8,,,,,,,Varon,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0143755,1900-01-01,2019,3,8,,,,,,,Varon,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0143755,1900-01-01,2019,3,8,,,,,,,Mujer,65,Entre 61-80,,,,,,,,,,,,
LC-2019-0143755,1900-01-01,2019,3,8,,,,,,,Mujer,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0143759,1900-01-01,2019,3,8,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0143759,1900-01-01,2019,3,8,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0143773,1900-01-01,2019,3,8,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0143792,1900-01-01,2019,3,8,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0143801,1900-01-01,2019,3,8,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143876,1900-01-01,2019,3,8,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2019-0143956,1900-01-01,2019,3,8,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0143982,1900-01-01,2019,3,8,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144057,1900-01-01,2019,3,8,,,,,,,Varon,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0144101,1900-01-01,2019,3,8,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144173,1900-01-01,2019,3,8,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144255,1900-01-01,2019,3,8,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0144258,1900-01-01,2019,3,8,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144286,1900-01-01,2019,3,8,,,,,,,Varon,59,Entre 41-60,,,,,,,,,,,,
LC-2019-0144351,1900-01-01,2019,3,8,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144411,1900-01-01,2019,3,8,,,,,,,Varon,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0144637,1900-01-01,2019,3,8,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144766,1900-01-01,2019,3,8,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145289,1900-01-01,2019,3,8,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145338,1900-01-01,2019,3,8,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0144949,1900-01-01,2019,3,9,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0144994,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0144994,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0144994,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145055,1900-01-01,2019,3,9,,,,,,,Varon,56,Entre 41-60,,,,,,,,,,,,
LC-2019-0145093,1900-01-01,2019,3,9,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145209,1900-01-01,2019,3,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145209,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145210,1900-01-01,2019,3,9,,,,,,,Mujer,75,Entre 61-80,,,,,,,,,,,,
LC-2019-0145417,1900-01-01,2019,3,9,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0145417,1900-01-01,2019,3,9,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0145445,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145515,1900-01-01,2019,3,9,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145525,1900-01-01,2019,3,9,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145694,1900-01-01,2019,3,9,,,,,,,Varon,54,Entre 41-60,,,,,,,,,,,,
LC-2019-0145723,1900-01-01,2019,3,9,,,,,,,Mujer,61,Entre 61-80,,,,,,,,,,,,
LC-2019-0145723,1900-01-01,2019,3,9,,,,,,,Mujer,61,Entre 61-80,,,,,,,,,,,,
LC-2019-0145729,1900-01-01,2019,3,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145785,1900-01-01,2019,3,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145846,1900-01-01,2019,3,9,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0145904,1900-01-01,2019,3,9,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145904,1900-01-01,2019,3,9,,,,,,,Mujer,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0145972,1900-01-01,2019,3,9,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0146074,1900-01-01,2019,3,9,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146074,1900-01-01,2019,3,9,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146149,1900-01-01,2019,3,9,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0146173,1900-01-01,2019,3,9,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146230,1900-01-01,2019,3,9,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146230,1900-01-01,2019,3,9,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146270,1900-01-01,2019,3,9,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146292,1900-01-01,2019,3,9,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146588,1900-01-01,2019,3,9,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0147988,1900-01-01,2019,3,9,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146432,1900-01-01,2019,3,10,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0146520,1900-01-01,2019,3,10,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2019-0146569,1900-01-01,2019,3,10,,,,,,,Varon,47,Entre 41-60,,,,,,,,,,,,
LC-2019-0146569,1900-01-01,2019,3,10,,,,,,,Mujer,47,Entre 41-60,,,,,,,,,,,,
LC-2019-0146611,1900-01-01,2019,3,10,,,,,,,Mujer,9,Menos de 20,,,,,,,,,,,,
LC-2019-0147161,1900-01-01,2019,3,10,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0147216,1900-01-01,2019,3,10,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0147241,1900-01-01,2019,3,10,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0147285,1900-01-01,2019,3,10,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0147362,1900-01-01,2019,3,10,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0147548,1900-01-01,2019,3,10,,,,,,,Mujer,13,Menos de 20,,,,,,,,,,,,
